seed,target_pdp,snr_db,method,ber,shared_source,adaptation_blocks,adaptation_epochs,adaptation_optimizer,training_optimizer,learning_rate,optimizer_momentum,particular_initialisation,rho,sigma,iadmm_iterations
2028,6,0.0,algorithm1_particular_adaptation,0.363565444946289,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,,0.01,0.0,historical_mean,1200.0,20.0,5000.0
2028,6,2.0,algorithm1_particular_adaptation,0.3190116882324219,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,,0.01,0.0,historical_mean,1200.0,20.0,5000.0
2028,6,4.0,algorithm1_particular_adaptation,0.2720890045166015,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,,0.01,0.0,historical_mean,1200.0,20.0,5000.0
2028,6,6.0,algorithm1_particular_adaptation,0.2228870391845703,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,,0.01,0.0,historical_mean,1200.0,20.0,5000.0
2028,6,8.0,algorithm1_particular_adaptation,0.1791973114013672,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,,0.01,0.0,historical_mean,1200.0,20.0,5000.0
2028,6,10.0,algorithm1_particular_adaptation,0.1434793472290039,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,,0.01,0.0,historical_mean,1200.0,20.0,5000.0
2028,6,12.0,algorithm1_particular_adaptation,0.1143875122070312,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,,0.01,0.0,historical_mean,1200.0,20.0,5000.0
2028,6,14.0,algorithm1_particular_adaptation,0.0936126708984375,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,,0.01,0.0,historical_mean,1200.0,20.0,5000.0
2028,6,16.0,algorithm1_particular_adaptation,0.0800113677978515,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,,0.01,0.0,historical_mean,1200.0,20.0,5000.0
2028,6,18.0,algorithm1_particular_adaptation,0.0720863342285156,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,,0.01,0.0,historical_mean,1200.0,20.0,5000.0
2028,6,20.0,algorithm1_particular_adaptation,0.0668258666992187,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,,0.01,0.0,historical_mean,1200.0,20.0,5000.0
2028,7,0.0,algorithm1_particular_adaptation,0.3624229431152344,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,,0.01,0.0,historical_mean,1200.0,20.0,5000.0
2028,7,2.0,algorithm1_particular_adaptation,0.3173780441284179,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,,0.01,0.0,historical_mean,1200.0,20.0,5000.0
2028,7,4.0,algorithm1_particular_adaptation,0.2694654464721679,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,,0.01,0.0,historical_mean,1200.0,20.0,5000.0
2028,7,6.0,algorithm1_particular_adaptation,0.2222414016723632,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,,0.01,0.0,historical_mean,1200.0,20.0,5000.0
2028,7,8.0,algorithm1_particular_adaptation,0.1800947189331054,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,,0.01,0.0,historical_mean,1200.0,20.0,5000.0
2028,7,10.0,algorithm1_particular_adaptation,0.1442203521728515,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,,0.01,0.0,historical_mean,1200.0,20.0,5000.0
2028,7,12.0,algorithm1_particular_adaptation,0.1154203414916992,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,,0.01,0.0,historical_mean,1200.0,20.0,5000.0
2028,7,14.0,algorithm1_particular_adaptation,0.0953378677368164,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,,0.01,0.0,historical_mean,1200.0,20.0,5000.0
2028,7,16.0,algorithm1_particular_adaptation,0.0816965103149414,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,,0.01,0.0,historical_mean,1200.0,20.0,5000.0
2028,7,18.0,algorithm1_particular_adaptation,0.0737524032592773,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,,0.01,0.0,historical_mean,1200.0,20.0,5000.0
2028,7,20.0,algorithm1_particular_adaptation,0.0680341720581054,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,,0.01,0.0,historical_mean,1200.0,20.0,5000.0
